GITTER_ID_1km;x_mp_1km;y_mp_1km;Einwohner
CRS3035RES1000mN3202000E4168000;4168500;3202500;5
CRS3035RES1000mN3202000E4169000;4169500;3202500;282
CRS3035RES1000mN3202000E4170000;4170500;3202500;1311
CRS3035RES1000mN3202000E4171000;4171500;3202500;25
CRS3035RES1000mN3202000E4172000;4172500;3202500;191
CRS3035RES1000mN3202000E4173000;4173500;3202500;529
CRS3035RES1000mN3202000E4174000;4174500;3202500;12
CRS3035RES1000mN3202000E4175000;4175500;3202500;19
CRS3035RES1000mN3202000E4176000;4176500;3202500;3
CRS3035RES1000mN3202000E4177000;4177500;3202500;23
CRS3035RES1000mN3202000E4178000;4178500;3202500;14
CRS3035RES1000mN3202000E4179000;4179500;3202500;9
CRS3035RES1000mN3202000E4180000;4180500;3202500;853
CRS3035RES1000mN3202000E4181000;4181500;3202500;1489
CRS3035RES1000mN3202000E4182000;4182500;3202500;19
CRS3035RES1000mN3202000E4183000;4183500;3202500;25
CRS3035RES1000mN3202000E4184000;4184500;3202500;15
CRS3035RES1000mN3202000E4185000;4185500;3202500;4
CRS3035RES1000mN3202000E4186000;4186500;3202500;12
CRS3035RES1000mN3202000E4187000;4187500;3202500;14
CRS3035RES1000mN3202000E4188000;4188500;3202500;23
CRS3035RES1000mN3202000E4189000;4189500;3202500;72
CRS3035RES1000mN3202000E4190000;4190500;3202500;92
CRS3035RES1000mN3202000E4191000;4191500;3202500;182
CRS3035RES1000mN3202000E4192000;4192500;3202500;121
CRS3035RES1000mN3202000E4193000;4193500;3202500;65
CRS3035RES1000mN3202000E4194000;4194500;3202500;114
CRS3035RES1000mN3202000E4195000;4195500;3202500;15
CRS3035RES1000mN3202000E4196000;4196500;3202500;62
CRS3035RES1000mN3202000E4197000;4197500;3202500;115
CRS3035RES1000mN3202000E4198000;4198500;3202500;41
CRS3035RES1000mN3202000E4199000;4199500;3202500;4
CRS3035RES1000mN3202000E4200000;4200500;3202500;81
CRS3035RES1000mN3202000E4201000;4201500;3202500;44
CRS3035RES1000mN3202000E4202000;4202500;3202500;111
CRS3035RES1000mN3202000E4205000;4205500;3202500;9
CRS3035RES1000mN3202000E4206000;4206500;3202500;51
CRS3035RES1000mN3202000E4207000;4207500;3202500;228
CRS3035RES1000mN3202000E4208000;4208500;3202500;2047
CRS3035RES1000mN3202000E4209000;4209500;3202500;2333
CRS3035RES1000mN3202000E4210000;4210500;3202500;2108
CRS3035RES1000mN3202000E4211000;4211500;3202500;209
CRS3035RES1000mN3202000E4212000;4212500;3202500;776
CRS3035RES1000mN3202000E4213000;4213500;3202500;931
CRS3035RES1000mN3202000E4214000;4214500;3202500;163
CRS3035RES1000mN3202000E4215000;4215500;3202500;272
CRS3035RES1000mN3202000E4216000;4216500;3202500;84
CRS3035RES1000mN3202000E4217000;4217500;3202500;35
CRS3035RES1000mN3202000E4218000;4218500;3202500;37
CRS3035RES1000mN3202000E4219000;4219500;3202500;5
CRS3035RES1000mN3202000E4220000;4220500;3202500;19
CRS3035RES1000mN3202000E4221000;4221500;3202500;177
CRS3035RES1000mN3202000E4222000;4222500;3202500;109
CRS3035RES1000mN3202000E4223000;4223500;3202500;1535
CRS3035RES1000mN3202000E4224000;4224500;3202500;777
CRS3035RES1000mN3202000E4225000;4225500;3202500;886
CRS3035RES1000mN3202000E4226000;4226500;3202500;19
CRS3035RES1000mN3202000E4227000;4227500;3202500;4
CRS3035RES1000mN3202000E4228000;4228500;3202500;11
CRS3035RES1000mN3202000E4229000;4229500;3202500;148
CRS3035RES1000mN3202000E4230000;4230500;3202500;3
CRS3035RES1000mN3202000E4235000;4235500;3202500;16
CRS3035RES1000mN3202000E4236000;4236500;3202500;4
CRS3035RES1000mN3202000E4239000;4239500;3202500;9
CRS3035RES1000mN3202000E4240000;4240500;3202500;1431
CRS3035RES1000mN3202000E4241000;4241500;3202500;3109
CRS3035RES1000mN3202000E4242000;4242500;3202500;521
CRS3035RES1000mN3202000E4243000;4243500;3202500;1458
CRS3035RES1000mN3202000E4244000;4244500;3202500;1953
CRS3035RES1000mN3202000E4245000;4245500;3202500;1456
CRS3035RES1000mN3202000E4246000;4246500;3202500;192
CRS3035RES1000mN3202000E4247000;4247500;3202500;9
CRS3035RES1000mN3202000E4248000;4248500;3202500;804
CRS3035RES1000mN3202000E4249000;4249500;3202500;265
CRS3035RES1000mN3202000E4250000;4250500;3202500;45
CRS3035RES1000mN3202000E4251000;4251500;3202500;8
CRS3035RES1000mN3202000E4252000;4252500;3202500;7
CRS3035RES1000mN3202000E4254000;4254500;3202500;203
CRS3035RES1000mN3202000E4256000;4256500;3202500;27
CRS3035RES1000mN3202000E4257000;4257500;3202500;8
CRS3035RES1000mN3202000E4258000;4258500;3202500;41
CRS3035RES1000mN3202000E4259000;4259500;3202500;348
CRS3035RES1000mN3202000E4260000;4260500;3202500;7
CRS3035RES1000mN3202000E4262000;4262500;3202500;145
CRS3035RES1000mN3202000E4263000;4263500;3202500;234
CRS3035RES1000mN3202000E4265000;4265500;3202500;19
CRS3035RES1000mN3202000E4266000;4266500;3202500;53
CRS3035RES1000mN3202000E4267000;4267500;3202500;5
CRS3035RES1000mN3202000E4268000;4268500;3202500;11
CRS3035RES1000mN3202000E4270000;4270500;3202500;14
CRS3035RES1000mN3202000E4272000;4272500;3202500;7
CRS3035RES1000mN3202000E4277000;4277500;3202500;10
CRS3035RES1000mN3202000E4284000;4284500;3202500;129
CRS3035RES1000mN3202000E4286000;4286500;3202500;256
CRS3035RES1000mN3202000E4287000;4287500;3202500;332
CRS3035RES1000mN3202000E4288000;4288500;3202500;10
CRS3035RES1000mN3202000E4294000;4294500;3202500;7
CRS3035RES1000mN3202000E4295000;4295500;3202500;1118
CRS3035RES1000mN3202000E4296000;4296500;3202500;807
CRS3035RES1000mN3202000E4297000;4297500;3202500;186
CRS3035RES1000mN3202000E4298000;4298500;3202500;188
CRS3035RES1000mN3202000E4304000;4304500;3202500;7
CRS3035RES1000mN3202000E4305000;4305500;3202500;139
CRS3035RES1000mN3202000E4306000;4306500;3202500;21
CRS3035RES1000mN3202000E4308000;4308500;3202500;93
CRS3035RES1000mN3202000E4311000;4311500;3202500;5
CRS3035RES1000mN3202000E4312000;4312500;3202500;116
CRS3035RES1000mN3202000E4313000;4313500;3202500;705
CRS3035RES1000mN3202000E4314000;4314500;3202500;766
CRS3035RES1000mN3202000E4315000;4315500;3202500;31
CRS3035RES1000mN3202000E4316000;4316500;3202500;149
CRS3035RES1000mN3202000E4317000;4317500;3202500;38
CRS3035RES1000mN3202000E4318000;4318500;3202500;29
CRS3035RES1000mN3202000E4321000;4321500;3202500;106
CRS3035RES1000mN3202000E4322000;4322500;3202500;79
CRS3035RES1000mN3202000E4326000;4326500;3202500;9
CRS3035RES1000mN3202000E4327000;4327500;3202500;8
CRS3035RES1000mN3202000E4329000;4329500;3202500;60
CRS3035RES1000mN3202000E4335000;4335500;3202500;22
CRS3035RES1000mN3202000E4342000;4342500;3202500;211
CRS3035RES1000mN3202000E4343000;4343500;3202500;908
CRS3035RES1000mN3202000E4344000;4344500;3202500;1230
CRS3035RES1000mN3202000E4345000;4345500;3202500;20
CRS3035RES1000mN3202000E4346000;4346500;3202500;639
CRS3035RES1000mN3202000E4347000;4347500;3202500;96
CRS3035RES1000mN3202000E4349000;4349500;3202500;30
CRS3035RES1000mN3202000E4350000;4350500;3202500;1276
CRS3035RES1000mN3202000E4351000;4351500;3202500;1478
CRS3035RES1000mN3202000E4352000;4352500;3202500;446
CRS3035RES1000mN3202000E4353000;4353500;3202500;200
CRS3035RES1000mN3202000E4361000;4361500;3202500;170
CRS3035RES1000mN3202000E4362000;4362500;3202500;398
CRS3035RES1000mN3202000E4363000;4363500;3202500;71
CRS3035RES1000mN3202000E4364000;4364500;3202500;296
CRS3035RES1000mN3202000E4371000;4371500;3202500;3
CRS3035RES1000mN3202000E4372000;4372500;3202500;122
CRS3035RES1000mN3202000E4373000;4373500;3202500;199
CRS3035RES1000mN3202000E4382000;4382500;3202500;3
CRS3035RES1000mN3202000E4386000;4386500;3202500;57
CRS3035RES1000mN3202000E4392000;4392500;3202500;40
CRS3035RES1000mN3202000E4394000;4394500;3202500;79
CRS3035RES1000mN3202000E4396000;4396500;3202500;10
CRS3035RES1000mN3202000E4397000;4397500;3202500;830
CRS3035RES1000mN3202000E4398000;4398500;3202500;19
CRS3035RES1000mN3202000E4399000;4399500;3202500;551
CRS3035RES1000mN3202000E4403000;4403500;3202500;4
CRS3035RES1000mN3202000E4404000;4404500;3202500;44
CRS3035RES1000mN3202000E4407000;4407500;3202500;27
CRS3035RES1000mN3202000E4408000;4408500;3202500;107
CRS3035RES1000mN3202000E4414000;4414500;3202500;76
CRS3035RES1000mN3202000E4415000;4415500;3202500;113
CRS3035RES1000mN3202000E4422000;4422500;3202500;295
CRS3035RES1000mN3202000E4423000;4423500;3202500;97
CRS3035RES1000mN3202000E4425000;4425500;3202500;73
CRS3035RES1000mN3202000E4426000;4426500;3202500;20
CRS3035RES1000mN3202000E4430000;4430500;3202500;590
CRS3035RES1000mN3202000E4431000;4431500;3202500;401
CRS3035RES1000mN3202000E4443000;4443500;3202500;872
CRS3035RES1000mN3202000E4444000;4444500;3202500;213
CRS3035RES1000mN3202000E4445000;4445500;3202500;93
CRS3035RES1000mN3202000E4449000;4449500;3202500;7
CRS3035RES1000mN3202000E4450000;4450500;3202500;301
CRS3035RES1000mN3202000E4451000;4451500;3202500;690
CRS3035RES1000mN3202000E4454000;4454500;3202500;14
CRS3035RES1000mN3202000E4461000;4461500;3202500;52
CRS3035RES1000mN3202000E4466000;4466500;3202500;47
CRS3035RES1000mN3202000E4467000;4467500;3202500;29
CRS3035RES1000mN3202000E4468000;4468500;3202500;44
CRS3035RES1000mN3202000E4470000;4470500;3202500;11
CRS3035RES1000mN3202000E4475000;4475500;3202500;519
CRS3035RES1000mN3202000E4476000;4476500;3202500;848
CRS3035RES1000mN3202000E4486000;4486500;3202500;8
CRS3035RES1000mN3202000E4487000;4487500;3202500;11
CRS3035RES1000mN3202000E4489000;4489500;3202500;9
CRS3035RES1000mN3202000E4490000;4490500;3202500;11
CRS3035RES1000mN3202000E4494000;4494500;3202500;6
CRS3035RES1000mN3202000E4499000;4499500;3202500;66
CRS3035RES1000mN3202000E4500000;4500500;3202500;671
CRS3035RES1000mN3202000E4501000;4501500;3202500;219
CRS3035RES1000mN3202000E4504000;4504500;3202500;45
CRS3035RES1000mN3202000E4505000;4505500;3202500;95
CRS3035RES1000mN3202000E4506000;4506500;3202500;15
CRS3035RES1000mN3202000E4507000;4507500;3202500;98
CRS3035RES1000mN3202000E4510000;4510500;3202500;248
CRS3035RES1000mN3202000E4515000;4515500;3202500;38
CRS3035RES1000mN3202000E4516000;4516500;3202500;39
CRS3035RES1000mN3202000E4519000;4519500;3202500;4
CRS3035RES1000mN3202000E4520000;4520500;3202500;16
CRS3035RES1000mN3202000E4521000;4521500;3202500;7
CRS3035RES1000mN3202000E4531000;4531500;3202500;27
CRS3035RES1000mN3202000E4532000;4532500;3202500;283
CRS3035RES1000mN3202000E4535000;4535500;3202500;66
CRS3035RES1000mN3202000E4544000;4544500;3202500;23
CRS3035RES1000mN3202000E4548000;4548500;3202500;266
CRS3035RES1000mN3202000E4551000;4551500;3202500;70
CRS3035RES1000mN3202000E4553000;4553500;3202500;103
CRS3035RES1000mN3202000E4554000;4554500;3202500;5
CRS3035RES1000mN3202000E4557000;4557500;3202500;4
CRS3035RES1000mN3202000E4558000;4558500;3202500;50
CRS3035RES1000mN3202000E4559000;4559500;3202500;31
CRS3035RES1000mN3202000E4567000;4567500;3202500;26
CRS3035RES1000mN3202000E4568000;4568500;3202500;55
CRS3035RES1000mN3202000E4574000;4574500;3202500;3
CRS3035RES1000mN3202000E4575000;4575500;3202500;234
CRS3035RES1000mN3202000E4577000;4577500;3202500;48
CRS3035RES1000mN3202000E4586000;4586500;3202500;109
CRS3035RES1000mN3202000E4587000;4587500;3202500;30
CRS3035RES1000mN3202000E4588000;4588500;3202500;79
CRS3035RES1000mN3202000E4590000;4590500;3202500;198
CRS3035RES1000mN3202000E4591000;4591500;3202500;245
CRS3035RES1000mN3202000E4592000;4592500;3202500;2308
CRS3035RES1000mN3202000E4593000;4593500;3202500;1456
CRS3035RES1000mN3202000E4594000;4594500;3202500;841
CRS3035RES1000mN3202000E4595000;4595500;3202500;158
CRS3035RES1000mN3202000E4596000;4596500;3202500;4
CRS3035RES1000mN3202000E4601000;4601500;3202500;4
CRS3035RES1000mN3202000E4602000;4602500;3202500;67
CRS3035RES1000mN3202000E4603000;4603500;3202500;76
CRS3035RES1000mN3202000E4604000;4604500;3202500;80
CRS3035RES1000mN3202000E4605000;4605500;3202500;72
CRS3035RES1000mN3202000E4606000;4606500;3202500;101
CRS3035RES1000mN3202000E4607000;4607500;3202500;45
CRS3035RES1000mN3202000E4608000;4608500;3202500;29
CRS3035RES1000mN3202000E4610000;4610500;3202500;13
CRS3035RES1000mN3202000E4611000;4611500;3202500;52
CRS3035RES1000mN3202000E4613000;4613500;3202500;311
CRS3035RES1000mN3202000E4617000;4617500;3202500;7
CRS3035RES1000mN3202000E4618000;4618500;3202500;20
CRS3035RES1000mN3202000E4619000;4619500;3202500;20
CRS3035RES1000mN3202000E4623000;4623500;3202500;73
CRS3035RES1000mN3202000E4624000;4624500;3202500;427
CRS3035RES1000mN3202000E4625000;4625500;3202500;941
CRS3035RES1000mN3202000E4626000;4626500;3202500;136
CRS3035RES1000mN3202000E4627000;4627500;3202500;42
CRS3035RES1000mN3202000E4628000;4628500;3202500;3
CRS3035RES1000mN3202000E4631000;4631500;3202500;6
CRS3035RES1000mN3202000E4636000;4636500;3202500;16
CRS3035RES1000mN3202000E4637000;4637500;3202500;26
CRS3035RES1000mN3203000E4055000;4055500;3203500;37
CRS3035RES1000mN3203000E4056000;4056500;3203500;1345
CRS3035RES1000mN3203000E4057000;4057500;3203500;249
CRS3035RES1000mN3203000E4058000;4058500;3203500;9
CRS3035RES1000mN3203000E4085000;4085500;3203500;23
CRS3035RES1000mN3203000E4086000;4086500;3203500;142
CRS3035RES1000mN3203000E4087000;4087500;3203500;31
CRS3035RES1000mN3203000E4088000;4088500;3203500;3
CRS3035RES1000mN3203000E4089000;4089500;3203500;23
CRS3035RES1000mN3203000E4090000;4090500;3203500;26
CRS3035RES1000mN3203000E4091000;4091500;3203500;15
CRS3035RES1000mN3203000E4092000;4092500;3203500;35
CRS3035RES1000mN3203000E4093000;4093500;3203500;41
CRS3035RES1000mN3203000E4094000;4094500;3203500;27
CRS3035RES1000mN3203000E4098000;4098500;3203500;19
CRS3035RES1000mN3203000E4099000;4099500;3203500;899
CRS3035RES1000mN3203000E4100000;4100500;3203500;387
CRS3035RES1000mN3203000E4101000;4101500;3203500;54
CRS3035RES1000mN3203000E4102000;4102500;3203500;35
CRS3035RES1000mN3203000E4103000;4103500;3203500;65
CRS3035RES1000mN3203000E4104000;4104500;3203500;492
CRS3035RES1000mN3203000E4105000;4105500;3203500;418
CRS3035RES1000mN3203000E4106000;4106500;3203500;15
CRS3035RES1000mN3203000E4107000;4107500;3203500;12
CRS3035RES1000mN3203000E4108000;4108500;3203500;34
CRS3035RES1000mN3203000E4109000;4109500;3203500;44
CRS3035RES1000mN3203000E4112000;4112500;3203500;51
CRS3035RES1000mN3203000E4113000;4113500;3203500;313
CRS3035RES1000mN3203000E4114000;4114500;3203500;80
CRS3035RES1000mN3203000E4115000;4115500;3203500;133
CRS3035RES1000mN3203000E4116000;4116500;3203500;266
CRS3035RES1000mN3203000E4117000;4117500;3203500;522
CRS3035RES1000mN3203000E4119000;4119500;3203500;10
CRS3035RES1000mN3203000E4120000;4120500;3203500;15
CRS3035RES1000mN3203000E4121000;4121500;3203500;56
CRS3035RES1000mN3203000E4122000;4122500;3203500;3
CRS3035RES1000mN3203000E4123000;4123500;3203500;8
CRS3035RES1000mN3203000E4124000;4124500;3203500;13
CRS3035RES1000mN3203000E4125000;4125500;3203500;69
CRS3035RES1000mN3203000E4126000;4126500;3203500;78
CRS3035RES1000mN3203000E4127000;4127500;3203500;174
CRS3035RES1000mN3203000E4128000;4128500;3203500;39
CRS3035RES1000mN3203000E4129000;4129500;3203500;26
CRS3035RES1000mN3203000E4130000;4130500;3203500;23
CRS3035RES1000mN3203000E4131000;4131500;3203500;31
CRS3035RES1000mN3203000E4132000;4132500;3203500;52
CRS3035RES1000mN3203000E4133000;4133500;3203500;53
CRS3035RES1000mN3203000E4134000;4134500;3203500;34
CRS3035RES1000mN3203000E4135000;4135500;3203500;26
CRS3035RES1000mN3203000E4137000;4137500;3203500;10
CRS3035RES1000mN3203000E4138000;4138500;3203500;48
CRS3035RES1000mN3203000E4139000;4139500;3203500;12
CRS3035RES1000mN3203000E4140000;4140500;3203500;4
CRS3035RES1000mN3203000E4141000;4141500;3203500;57
CRS3035RES1000mN3203000E4142000;4142500;3203500;15
CRS3035RES1000mN3203000E4143000;4143500;3203500;17
CRS3035RES1000mN3203000E4144000;4144500;3203500;39
CRS3035RES1000mN3203000E4145000;4145500;3203500;24
CRS3035RES1000mN3203000E4146000;4146500;3203500;37
CRS3035RES1000mN3203000E4147000;4147500;3203500;1521
CRS3035RES1000mN3203000E4148000;4148500;3203500;53
CRS3035RES1000mN3203000E4149000;4149500;3203500;20
CRS3035RES1000mN3203000E4150000;4150500;3203500;1785
CRS3035RES1000mN3203000E4151000;4151500;3203500;673
CRS3035RES1000mN3203000E4152000;4152500;3203500;17
CRS3035RES1000mN3203000E4153000;4153500;3203500;255
CRS3035RES1000mN3203000E4154000;4154500;3203500;1032
CRS3035RES1000mN3203000E4155000;4155500;3203500;60
CRS3035RES1000mN3203000E4156000;4156500;3203500;182
CRS3035RES1000mN3203000E4157000;4157500;3203500;381
CRS3035RES1000mN3203000E4158000;4158500;3203500;881
CRS3035RES1000mN3203000E4159000;4159500;3203500;309
CRS3035RES1000mN3203000E4160000;4160500;3203500;1088
CRS3035RES1000mN3203000E4161000;4161500;3203500;3221
CRS3035RES1000mN3203000E4162000;4162500;3203500;1450
CRS3035RES1000mN3203000E4163000;4163500;3203500;846
CRS3035RES1000mN3203000E4164000;4164500;3203500;3559
CRS3035RES1000mN3203000E4165000;4165500;3203500;1286
CRS3035RES1000mN3203000E4166000;4166500;3203500;19
CRS3035RES1000mN3203000E4167000;4167500;3203500;8
CRS3035RES1000mN3203000E4168000;4168500;3203500;21
CRS3035RES1000mN3203000E4169000;4169500;3203500;13
CRS3035RES1000mN3203000E4170000;4170500;3203500;12
CRS3035RES1000mN3203000E4171000;4171500;3203500;34
CRS3035RES1000mN3203000E4172000;4172500;3203500;1976
CRS3035RES1000mN3203000E4173000;4173500;3203500;1820
CRS3035RES1000mN3203000E4174000;4174500;3203500;17
CRS3035RES1000mN3203000E4175000;4175500;3203500;7
CRS3035RES1000mN3203000E4176000;4176500;3203500;19
CRS3035RES1000mN3203000E4177000;4177500;3203500;10
CRS3035RES1000mN3203000E4178000;4178500;3203500;25
CRS3035RES1000mN3203000E4179000;4179500;3203500;115
CRS3035RES1000mN3203000E4180000;4180500;3203500;1742
CRS3035RES1000mN3203000E4181000;4181500;3203500;1966
CRS3035RES1000mN3203000E4182000;4182500;3203500;20
CRS3035RES1000mN3203000E4183000;4183500;3203500;12
CRS3035RES1000mN3203000E4184000;4184500;3203500;11
CRS3035RES1000mN3203000E4185000;4185500;3203500;18
CRS3035RES1000mN3203000E4186000;4186500;3203500;20
CRS3035RES1000mN3203000E4187000;4187500;3203500;19
CRS3035RES1000mN3203000E4188000;4188500;3203500;10
CRS3035RES1000mN3203000E4189000;4189500;3203500;50
CRS3035RES1000mN3203000E4190000;4190500;3203500;179
CRS3035RES1000mN3203000E4191000;4191500;3203500;2887
CRS3035RES1000mN3203000E4192000;4192500;3203500;491
CRS3035RES1000mN3203000E4193000;4193500;3203500;37
CRS3035RES1000mN3203000E4194000;4194500;3203500;29
CRS3035RES1000mN3203000E4195000;4195500;3203500;50
CRS3035RES1000mN3203000E4196000;4196500;3203500;14
CRS3035RES1000mN3203000E4197000;4197500;3203500;37
CRS3035RES1000mN3203000E4198000;4198500;3203500;57
CRS3035RES1000mN3203000E4199000;4199500;3203500;40
CRS3035RES1000mN3203000E4200000;4200500;3203500;18
CRS3035RES1000mN3203000E4202000;4202500;3203500;23
CRS3035RES1000mN3203000E4203000;4203500;3203500;20
CRS3035RES1000mN3203000E4204000;4204500;3203500;8
CRS3035RES1000mN3203000E4205000;4205500;3203500;13
CRS3035RES1000mN3203000E4206000;4206500;3203500;40
CRS3035RES1000mN3203000E4207000;4207500;3203500;97
CRS3035RES1000mN3203000E4208000;4208500;3203500;2365
CRS3035RES1000mN3203000E4209000;4209500;3203500;1788
CRS3035RES1000mN3203000E4210000;4210500;3203500;942
CRS3035RES1000mN3203000E4211000;4211500;3203500;42
CRS3035RES1000mN3203000E4212000;4212500;3203500;73
CRS3035RES1000mN3203000E4213000;4213500;3203500;1753
CRS3035RES1000mN3203000E4214000;4214500;3203500;1275
CRS3035RES1000mN3203000E4215000;4215500;3203500;193
CRS3035RES1000mN3203000E4216000;4216500;3203500;973
CRS3035RES1000mN3203000E4217000;4217500;3203500;817
CRS3035RES1000mN3203000E4218000;4218500;3203500;24
CRS3035RES1000mN3203000E4219000;4219500;3203500;35
CRS3035RES1000mN3203000E4220000;4220500;3203500;36
CRS3035RES1000mN3203000E4221000;4221500;3203500;854
CRS3035RES1000mN3203000E4222000;4222500;3203500;517
CRS3035RES1000mN3203000E4223000;4223500;3203500;221
CRS3035RES1000mN3203000E4224000;4224500;3203500;1092
CRS3035RES1000mN3203000E4225000;4225500;3203500;618
CRS3035RES1000mN3203000E4226000;4226500;3203500;1476
CRS3035RES1000mN3203000E4227000;4227500;3203500;1052
CRS3035RES1000mN3203000E4228000;4228500;3203500;670
CRS3035RES1000mN3203000E4229000;4229500;3203500;105
CRS3035RES1000mN3203000E4234000;4234500;3203500;13
CRS3035RES1000mN3203000E4235000;4235500;3203500;94
CRS3035RES1000mN3203000E4236000;4236500;3203500;451
CRS3035RES1000mN3203000E4237000;4237500;3203500;1433
CRS3035RES1000mN3203000E4238000;4238500;3203500;456
CRS3035RES1000mN3203000E4239000;4239500;3203500;126
CRS3035RES1000mN3203000E4240000;4240500;3203500;159
CRS3035RES1000mN3203000E4241000;4241500;3203500;1795
CRS3035RES1000mN3203000E4242000;4242500;3203500;4679
CRS3035RES1000mN3203000E4243000;4243500;3203500;4334
CRS3035RES1000mN3203000E4244000;4244500;3203500;3264
CRS3035RES1000mN3203000E4245000;4245500;3203500;920
CRS3035RES1000mN3203000E4246000;4246500;3203500;319
CRS3035RES1000mN3203000E4247000;4247500;3203500;73
CRS3035RES1000mN3203000E4248000;4248500;3203500;932
CRS3035RES1000mN3203000E4249000;4249500;3203500;62
CRS3035RES1000mN3203000E4250000;4250500;3203500;19
CRS3035RES1000mN3203000E4251000;4251500;3203500;159
